2026/09/06 06:01:26.855, 0, 0, 4, 74.96
2026/09/06 06:01:26.871, 1, 0, 4, 76.21
2026/09/06 06:01:27.884, 0, 0, 4, 75.03
2026/09/06 06:01:27.890, 1, 0, 4, 76.27
2026/09/06 06:01:28.898, 0, 0, 4, 75.03
2026/09/06 06:01:28.904, 1, 0, 4, 76.28
2026/09/06 06:01:29.911, 0, 0, 4, 74.95
2026/09/06 06:01:29.919, 1, 0, 4, 76.23
2026/09/06 06:01:30.924, 0, 0, 4, 74.93
2026/09/06 06:01:30.932, 1, 0, 4, 76.23
2026/09/06 06:01:31.940, 0, 0, 4, 75.02
2026/09/06 06:01:31.948, 1, 0, 4, 76.23
2026/09/06 06:01:32.954, 0, 0, 4, 75.02
2026/09/06 06:01:32.964, 1, 0, 4, 76.21
2026/09/06 06:01:33.974, 0, 0, 4, 74.90
2026/09/06 06:01:33.981, 1, 0, 4, 76.20
2026/09/06 06:01:34.987, 0, 0, 4, 75.00
2026/09/06 06:01:34.997, 1, 0, 4, 76.31
2026/09/06 06:01:36.005, 0, 0, 4, 74.97
2026/09/06 06:01:36.012, 1, 0, 4, 76.25
2026/09/06 06:01:37.018, 0, 0, 4, 75.01
2026/09/06 06:01:37.026, 1, 0, 4, 76.27
2026/09/06 06:01:38.034, 0, 0, 4, 75.00
2026/09/06 06:01:38.043, 1, 0, 4, 76.19
2026/09/06 06:01:39.051, 0, 0, 4, 74.96
2026/09/06 06:01:39.056, 1, 0, 4, 76.24
2026/09/06 06:01:40.062, 0, 0, 4, 74.96
2026/09/06 06:01:40.069, 1, 0, 4, 76.16
2026/09/06 06:01:41.076, 0, 0, 4, 75.01
2026/09/06 06:01:41.083, 1, 0, 4, 76.24
2026/09/06 06:01:42.089, 0, 0, 4, 74.91
2026/09/06 06:01:42.096, 1, 0, 4, 76.31
2026/09/06 06:01:43.102, 0, 0, 4, 74.96
2026/09/06 06:01:43.112, 1, 0, 4, 76.28
2026/09/06 06:01:44.118, 0, 0, 4, 74.91
2026/09/06 06:01:44.127, 1, 0, 4, 76.20
2026/09/06 06:01:45.132, 0, 0, 4, 74.98
2026/09/06 06:01:45.140, 1, 0, 4, 76.21
2026/09/06 06:01:46.150, 0, 0, 4, 74.92
2026/09/06 06:01:46.159, 1, 0, 4, 76.22
2026/09/06 06:01:47.166, 0, 0, 4, 74.99
2026/09/06 06:01:47.173, 1, 0, 4, 76.23
2026/09/06 06:01:48.179, 0, 0, 4, 74.94
2026/09/06 06:01:48.185, 1, 0, 4, 76.21
2026/09/06 06:01:49.195, 0, 0, 4, 74.97
2026/09/06 06:01:49.203, 1, 0, 4, 76.23
2026/09/06 06:01:50.207, 0, 0, 4, 75.00
2026/09/06 06:01:50.219, 1, 0, 4, 76.27
2026/09/06 06:01:51.230, 0, 0, 4, 75.00
2026/09/06 06:01:51.239, 1, 0, 4, 76.30
2026/09/06 06:01:52.248, 0, 0, 4, 74.97
2026/09/06 06:01:52.257, 1, 0, 4, 76.25
2026/09/06 06:01:53.265, 0, 0, 4, 75.01
2026/09/06 06:01:53.274, 1, 0, 4, 76.26
2026/09/06 06:01:54.282, 0, 0, 4, 74.93
2026/09/06 06:01:54.292, 1, 0, 4, 76.21
2026/09/06 06:01:55.300, 0, 0, 4, 74.88
2026/09/06 06:01:55.308, 1, 0, 4, 76.15
2026/09/06 06:01:56.316, 0, 0, 4, 74.89
2026/09/06 06:01:56.322, 1, 0, 4, 76.21
2026/09/06 06:01:57.329, 0, 0, 4, 74.97
2026/09/06 06:01:57.338, 1, 0, 4, 76.23
2026/09/06 06:01:58.348, 0, 0, 4, 74.93
2026/09/06 06:01:58.355, 1, 0, 4, 76.21
2026/09/06 06:01:59.363, 0, 0, 4, 74.94
2026/09/06 06:01:59.368, 1, 0, 4, 76.20
2026/09/06 06:02:00.376, 0, 0, 4, 74.91
2026/09/06 06:02:00.384, 1, 0, 4, 76.16
2026/09/06 06:02:01.394, 0, 0, 4, 74.94
2026/09/06 06:02:01.404, 1, 0, 4, 76.22
2026/09/06 06:02:02.413, 0, 0, 4, 74.98
2026/09/06 06:02:02.419, 1, 0, 4, 76.20
2026/09/06 06:02:03.424, 0, 0, 4, 74.98
2026/09/06 06:02:03.432, 1, 0, 4, 76.26
2026/09/06 06:02:04.441, 0, 0, 4, 74.94
2026/09/06 06:02:04.449, 1, 0, 4, 76.18
2026/09/06 06:02:05.457, 0, 0, 4, 74.89
2026/09/06 06:02:05.464, 1, 0, 4, 76.22
2026/09/06 06:02:06.473, 0, 0, 4, 74.96
2026/09/06 06:02:06.480, 1, 0, 4, 76.21
2026/09/06 06:02:07.492, 0, 0, 4, 74.87
2026/09/06 06:02:07.501, 1, 0, 4, 76.16
2026/09/06 06:02:08.511, 0, 0, 4, 74.93
2026/09/06 06:02:08.519, 1, 0, 4, 76.21
2026/09/06 06:02:09.526, 0, 0, 4, 74.92
2026/09/06 06:02:09.535, 1, 0, 4, 76.14
2026/09/06 06:02:10.542, 0, 0, 4, 74.89
2026/09/06 06:02:10.549, 1, 0, 4, 76.16
2026/09/06 06:02:11.558, 0, 0, 4, 74.98
2026/09/06 06:02:11.565, 1, 0, 4, 76.22
2026/09/06 06:02:12.573, 0, 0, 4, 74.89
2026/09/06 06:02:12.581, 1, 0, 4, 76.21
2026/09/06 06:02:13.590, 0, 0, 4, 74.93
2026/09/06 06:02:13.597, 1, 0, 4, 76.22
2026/09/06 06:02:14.606, 0, 0, 4, 74.87
2026/09/06 06:02:14.612, 1, 0, 4, 76.14
2026/09/06 06:02:15.624, 0, 0, 4, 74.96
2026/09/06 06:02:15.634, 1, 0, 4, 76.21
2026/09/06 06:02:16.643, 0, 0, 4, 74.92
2026/09/06 06:02:16.685, 1, 0, 4, 76.24
2026/09/06 06:02:17.703, 0, 0, 4, 74.96
2026/09/06 06:02:17.711, 1, 0, 4, 76.25
2026/09/06 06:02:18.722, 0, 0, 4, 74.94
2026/09/06 06:02:18.750, 1, 0, 4, 76.18
2026/09/06 06:02:19.809, 0, 0, 4, 74.96
2026/09/06 06:02:19.818, 1, 0, 4, 76.25
2026/09/06 06:02:20.827, 0, 0, 4, 74.96
2026/09/06 06:02:20.834, 1, 0, 4, 76.19
2026/09/06 06:02:21.846, 0, 0, 4, 74.95
2026/09/06 06:02:21.854, 1, 0, 4, 76.18
2026/09/06 06:02:22.862, 0, 0, 4, 74.93
2026/09/06 06:02:22.874, 1, 0, 4, 76.15
2026/09/06 06:02:23.880, 0, 0, 4, 74.92
2026/09/06 06:02:23.891, 1, 0, 4, 76.24
2026/09/06 06:02:24.899, 0, 0, 4, 74.91
2026/09/06 06:02:24.907, 1, 0, 4, 76.13
2026/09/06 06:02:25.918, 0, 0, 4, 74.91
2026/09/06 06:02:25.926, 1, 0, 4, 76.18
2026/09/06 06:02:26.931, 0, 0, 4, 74.92
2026/09/06 06:02:26.939, 1, 0, 4, 76.22
2026/09/06 06:02:27.944, 0, 0, 4, 74.97
2026/09/06 06:02:27.952, 1, 0, 4, 76.19
2026/09/06 06:02:28.961, 0, 0, 4, 74.91
2026/09/06 06:02:28.971, 1, 0, 4, 76.22
2026/09/06 06:02:29.976, 0, 0, 4, 74.88
2026/09/06 06:02:29.981, 1, 0, 4, 76.15
2026/09/06 06:02:30.985, 0, 0, 4, 74.96
2026/09/06 06:02:30.992, 1, 0, 4, 76.23
2026/09/06 06:02:31.999, 0, 0, 4, 74.94
2026/09/06 06:02:32.007, 1, 0, 4, 76.22
2026/09/06 06:02:33.016, 0, 0, 4, 74.94
2026/09/06 06:02:33.025, 1, 0, 4, 76.14
2026/09/06 06:02:34.034, 0, 0, 4, 74.97
2026/09/06 06:02:34.090, 1, 0, 4, 76.21
2026/09/06 06:02:35.098, 0, 0, 4, 74.90
2026/09/06 06:02:35.107, 1, 0, 4, 76.21
2026/09/06 06:02:36.117, 0, 0, 4, 74.92
2026/09/06 06:02:36.125, 1, 0, 4, 76.16
2026/09/06 06:02:37.131, 0, 0, 4, 74.85
2026/09/06 06:02:37.140, 1, 0, 4, 76.16
2026/09/06 06:02:38.151, 0, 0, 4, 74.88
2026/09/06 06:02:38.158, 1, 0, 4, 76.20
2026/09/06 06:02:39.165, 0, 0, 4, 74.93
2026/09/06 06:02:39.175, 1, 0, 4, 76.19
2026/09/06 06:02:40.182, 0, 0, 4, 74.93
2026/09/06 06:02:40.189, 1, 0, 4, 76.18
